date,exercise_name,order,weight,rep
11/22/2021 3:42,Chin Up,2,0,5
11/22/2021 3:42,Chin Up,3,0,4
11/22/2021 3:42,Overhead Press (Barbell),1,110.2311311,13
11/22/2021 3:42,Overhead Press (Barbell),2,110.2311311,6
11/24/2021 0:08,Bench Press (Barbell),1,44.09245244,12
11/24/2021 0:08,Bench Press (Barbell),2,110.2311311,12
11/24/2021 0:08,Bench Press (Barbell),3,154.3235835,5
11/24/2021 0:08,Bench Press (Barbell),4,187.3929229,6
11/24/2021 0:08,Bench Press (Barbell),5,176.3698097,6
11/24/2021 0:08,Bench Press (Barbell),6,154.3235835,7
11/24/2021 0:08,Chin Up,1,0,7
11/24/2021 0:08,Chin Up,2,0,5
11/24/2021 0:08,Chin Up,3,0,4
11/24/2021 0:08,Overhead Press (Barbell),1,110.2311311,13
11/24/2021 0:08,Overhead Press (Barbell),2,110.2311311,8
11/24/2021 0:08,Lat Pulldown (Machine),1,132.2773573,15
11/24/2021 0:08,Lat Pulldown (Machine),2,132.2773573,12
11/29/2021 0:01,Bench Press (Barbell),1,44.09245244,12
11/29/2021 0:01,Bench Press (Barbell),2,110.2311311,12
11/29/2021 0:01,Bench Press (Barbell),3,154.3235835,5
11/29/2021 0:01,Bench Press (Barbell),4,187.3929229,8
11/29/2021 0:01,Bench Press (Barbell),5,176.3698097,6
11/29/2021 0:01,Bench Press (Barbell),6,154.3235835,7
11/29/2021 0:01,Chin Up,1,0,7
11/29/2021 0:01,Chin Up,2,0,5
11/29/2021 0:01,Chin Up,3,0,4
11/29/2021 0:01,Overhead Press (Barbell),1,110.2311311,14
11/29/2021 0:01,Overhead Press (Barbell),2,110.2311311,8
11/29/2021 0:01,Lat Pulldown (Machine),1,154.3235835,15
11/29/2021 0:01,Lat Pulldown (Machine),2,165.3466966,12
12/1/2021 1:55,Bench Press (Barbell),1,44.09245244,12
12/1/2021 1:55,Bench Press (Barbell),2,110.2311311,12
12/1/2021 1:55,Bench Press (Barbell),3,154.3235835,5
12/1/2021 1:55,Bench Press (Barbell),4,187.3929229,8
12/1/2021 1:55,Bench Press (Barbell),5,176.3698097,8
12/1/2021 1:55,Bench Press (Barbell),6,154.3235835,8
12/1/2021 1:55,Chin Up,1,0,7
12/1/2021 1:55,Chin Up,2,0,5
12/1/2021 1:55,Chin Up,3,0,5
12/1/2021 1:55,Overhead Press (Barbell),1,121.2542442,8
12/1/2021 1:55,Overhead Press (Barbell),2,121.2542442,8
12/1/2021 1:55,Chest Fly,1,110.2311311,15
12/1/2021 1:55,Chest Fly,2,119.0496216,10
12/1/2021 1:55,Lat Pulldown (Machine),1,165.3466966,15
12/1/2021 1:55,Lat Pulldown (Machine),2,169.7559419,10
12/2/2021 23:57,Bench Press (Barbell),1,44.09245244,12
12/2/2021 23:57,Bench Press (Barbell),2,110.2311311,12
12/2/2021 23:57,Bench Press (Barbell),3,154.3235835,5
12/2/2021 23:57,Bench Press (Barbell),4,187.3929229,9
12/2/2021 23:57,Bench Press (Barbell),5,176.3698097,6
12/2/2021 23:57,Bench Press (Barbell),6,154.3235835,8
12/2/2021 23:57,Chin Up,1,0,7
12/2/2021 23:57,Chin Up,2,0,5
12/2/2021 23:57,Chin Up,3,0,5
12/2/2021 23:57,Overhead Press (Barbell),1,121.2542442,14
12/2/2021 23:57,Overhead Press (Barbell),2,121.2542442,8
12/2/2021 23:57,Lat Pulldown (Machine),1,174.1651871,15
12/2/2021 23:57,Lat Pulldown (Machine),2,174.1651871,10
12/2/2021 23:57,Chest Fly,1,123.4588668,12
12/2/2021 23:57,Chest Fly,2,123.4588668,7
12/8/2021 4:07,Bench Press (Barbell),1,44.09245244,12
12/8/2021 4:07,Bench Press (Barbell),2,110.2311311,12
12/8/2021 4:07,Bench Press (Barbell),3,154.3235835,6
12/8/2021 4:07,Bench Press (Barbell),4,187.3929229,10
12/8/2021 4:07,Bench Press (Barbell),5,176.3698097,7
12/8/2021 4:07,Bench Press (Barbell),6,154.3235835,8
12/8/2021 4:07,Chin Up,1,0,8
12/8/2021 4:07,Chin Up,2,0,7
12/8/2021 4:07,Chin Up,3,0,6
12/8/2021 4:07,Overhead Press (Barbell),1,121.2542442,14
12/8/2021 4:07,Overhead Press (Barbell),2,121.2542442,9
12/8/2021 4:07,Lat Pulldown (Machine),1,180.779055,14
12/8/2021 4:07,Lat Pulldown (Machine),2,180.779055,10
12/10/2021 0:43,Bench Press (Barbell),1,44.09245244,12
12/10/2021 0:43,Bench Press (Barbell),2,110.2311311,12
12/10/2021 0:43,Bench Press (Barbell),3,176.3698097,5
12/10/2021 0:43,Bench Press (Barbell),4,198.416036,7
12/10/2021 0:43,Bench Press (Barbell),5,176.3698097,8
12/10/2021 0:43,Bench Press (Barbell),6,165.3466966,8
12/10/2021 0:43,Chin Up,1,0,7
12/10/2021 0:43,Chin Up,2,0,6
12/10/2021 0:43,Chin Up,3,0,5
12/10/2021 0:43,Overhead Press (Barbell),1,121.2542442,10
12/10/2021 0:43,Overhead Press (Barbell),2,121.2542442,10
12/10/2021 0:43,Lat Pulldown (Machine),1,185.1883002,13
12/10/2021 0:43,Lat Pulldown (Machine),2,185.1883002,11
12/13/2021 3:56,Bench Press (Barbell),1,44.09245244,12
12/13/2021 3:56,Bench Press (Barbell),2,110.2311311,12
12/13/2021 3:56,Bench Press (Barbell),3,154.3235835,6
12/13/2021 3:56,Bench Press (Barbell),4,198.416036,8
12/13/2021 3:56,Bench Press (Barbell),5,198.416036,7
12/13/2021 3:56,Bench Press (Barbell),6,198.416036,6
12/13/2021 3:56,Bench Press (Barbell),7,187.3929229,8
12/13/2021 3:56,Chest Fly,1,134.4819799,13
12/13/2021 3:56,Chest Fly,2,134.4819799,10
12/13/2021 3:56,Chest Fly,3,123.4588668,10
12/13/2021 3:56,Overhead Press (Barbell),1,132.2773573,10
12/13/2021 3:56,Overhead Press (Barbell),2,132.2773573,7
12/13/2021 3:56,Overhead Press (Barbell),3,132.2773573,6
12/13/2021 3:56,Lateral Raise (Dumbbell),1,30.86471671,20
12/13/2021 3:56,Lateral Raise (Dumbbell),2,30.86471671,16
12/14/2021 1:37,Chin Up,1,0,9
12/14/2021 1:37,Chin Up,2,0,7
12/14/2021 1:37,Chin Up,3,0,6
12/14/2021 1:37,Chin Up,4,0,4
12/14/2021 1:37,T Bar Row,1,99.20801798,12
12/14/2021 1:37,T Bar Row,2,99.20801798,12
12/14/2021 1:37,Lat Pulldown (Machine),1,189.5975455,12
12/14/2021 1:37,Lat Pulldown (Machine),2,189.5975455,10
12/14/2021 1:37,Lat Pulldown (Machine),3,180.779055,10
12/14/2021 1:37,Reverse Fly (Machine),1,130.0727347,19
12/14/2021 1:37,Reverse Fly (Machine),2,130.0727347,14
12/14/2021 1:37,Bicep Curl (Dumbbell),1,44.09245244,17
12/14/2021 1:37,Bicep Curl (Dumbbell),2,44.09245244,13
12/15/2021 23:21,Bench Press (Barbell),1,44.09245244,12
12/15/2021 23:21,Bench Press (Barbell),2,110.2311311,12
12/15/2021 23:21,Bench Press (Barbell),3,176.3698097,5
12/15/2021 23:21,Bench Press (Barbell),4,209.4391491,6
12/15/2021 23:21,Bench Press (Barbell),5,198.416036,6
12/15/2021 23:21,Bench Press (Barbell),6,187.3929229,7
12/15/2021 23:21,Bench Press (Barbell),7,176.3698097,7
12/15/2021 23:21,Chest Fly,1,134.4819799,11
12/15/2021 23:21,Chest Fly,2,130.0727347,12
12/15/2021 23:21,Chest Fly,3,123.4588668,10
12/15/2021 23:21,Overhead Press (Barbell),1,143.3004704,7
12/15/2021 23:21,Overhead Press (Barbell),2,143.3004704,6
12/15/2021 23:21,Overhead Press (Barbell),3,132.2773573,6
12/15/2021 23:21,Lateral Raise (Dumbbell),1,30.86471671,20
12/15/2021 23:21,Lateral Raise (Dumbbell),2,30.86471671,16
12/23/2021 2:35,Bench Press (Barbell),1,44.09245244,12
12/23/2021 2:35,Bench Press (Barbell),2,110.2311311,12
12/23/2021 2:35,Bench Press (Barbell),3,176.3698097,5
12/23/2021 2:35,Bench Press (Barbell),4,209.4391491,6
12/23/2021 2:35,Bench Press (Barbell),5,198.416036,6
12/23/2021 2:35,Bench Press (Barbell),6,187.3929229,6
12/23/2021 2:35,Bench Press (Barbell),7,176.3698097,8
12/23/2021 2:35,Chest Fly,1,134.4819799,12
12/23/2021 2:35,Chest Fly,2,134.4819799,11
12/23/2021 2:35,Chest Fly,3,130.0727347,10
12/23/2021 2:35,Overhead Press (Barbell),1,143.3004704,7
12/23/2021 2:35,Overhead Press (Barbell),2,143.3004704,6
12/23/2021 2:35,Overhead Press (Barbell),3,132.2773573,7
12/23/2021 2:35,Lateral Raise (Dumbbell),1,30.86471671,20
12/23/2021 2:35,Lateral Raise (Dumbbell),2,30.86471671,17
12/23/2021 2:35,Chest Press (Machine),1,176.3698097,10
12/23/2021 2:35,Chest Press (Machine),2,176.3698097,8
12/24/2021 4:16,Chin Up,1,0,10
12/24/2021 4:16,Chin Up,2,0,7
12/24/2021 4:16,Chin Up,3,0,5
12/24/2021 4:16,Seated Row (Cable),1,185.1883002,8
12/24/2021 4:16,Seated Row (Cable),2,174.1651871,9
12/24/2021 4:16,Seated Row (Cable),3,174.1651871,9
12/24/2021 4:16,Lat Pulldown (Machine),1,194.0067907,13
12/24/2021 4:16,Lat Pulldown (Machine),2,194.0067907,8
12/24/2021 4:16,Lat Pulldown (Machine),3,180.779055,11
12/24/2021 4:16,Reverse Fly (Machine),1,130.0727347,18
12/24/2021 4:16,Reverse Fly (Machine),2,130.0727347,14
12/24/2021 4:16,Bicep Curl (Dumbbell),1,44.09245244,14
12/24/2021 4:16,Bicep Curl (Dumbbell),2,44.09245244,13
12/28/2021 1:31,Bench Press (Barbell),1,44.09245244,12
12/28/2021 1:31,Bench Press (Barbell),2,110.2311311,12
12/28/2021 1:31,Bench Press (Barbell),3,176.3698097,5
12/28/2021 1:31,Bench Press (Barbell),4,209.4391491,6
12/28/2021 1:31,Bench Press (Barbell),5,198.416036,6
12/28/2021 1:31,Bench Press (Barbell),6,187.3929229,6
12/28/2021 1:31,Bench Press (Barbell),7,176.3698097,7
12/28/2021 1:31,Chest Fly,1,134.4819799,12
12/28/2021 1:31,Chest Fly,2,134.4819799,10
12/28/2021 1:31,Chest Fly,3,130.0727347,10
12/28/2021 1:31,Overhead Press (Barbell),1,143.3004704,8
12/28/2021 1:31,Overhead Press (Barbell),2,143.3004704,7
12/28/2021 1:31,Overhead Press (Barbell),3,143.3004704,7
12/28/2021 1:31,Lateral Raise (Dumbbell),1,30.86471671,22
12/28/2021 1:31,Lateral Raise (Dumbbell),2,30.86471671,18
12/28/2021 1:31,Chest Press (Machine),1,176.3698097,12
12/28/2021 1:31,Chest Press (Machine),2,176.3698097,9
1/5/2022 4:23,Bench Press (Barbell),1,44.09245244,12
1/5/2022 4:23,Bench Press (Barbell),2,110.2311311,12
1/5/2022 4:23,Bench Press (Barbell),3,176.3698097,5
1/5/2022 4:23,Bench Press (Barbell),4,209.4391491,6
1/5/2022 4:23,Bench Press (Barbell),5,198.416036,6
1/5/2022 4:23,Bench Press (Barbell),6,187.3929229,5
1/5/2022 4:23,Bench Press (Barbell),7,176.3698097,6
1/5/2022 4:23,Chest Fly,1,134.4819799,12
1/5/2022 4:23,Chest Fly,2,134.4819799,10
1/5/2022 4:23,Chest Fly,3,130.0727347,10
1/5/2022 4:23,Overhead Press (Barbell),1,143.3004704,7
1/5/2022 4:23,Overhead Press (Barbell),2,143.3004704,5
1/5/2022 4:23,Overhead Press (Barbell),3,132.2773573,7
1/5/2022 4:23,Lateral Raise (Dumbbell),1,30.86471671,24
1/5/2022 4:23,Lateral Raise (Dumbbell),2,30.86471671,18
1/5/2022 4:23,Chest Press (Machine),1,176.3698097,11
1/5/2022 4:23,Chest Press (Machine),2,176.3698097,7
2/18/2022 2:27,Bench Press (Barbell),1,44.09245244,12
2/18/2022 2:27,Bench Press (Barbell),2,110.2311311,12
2/18/2022 2:27,Bench Press (Barbell),3,176.3698097,5
2/18/2022 2:27,Bench Press (Barbell),4,187.3929229,8
2/18/2022 2:27,Bench Press (Barbell),5,187.3929229,4
2/18/2022 2:27,Bench Press (Barbell),6,176.3698097,5
2/18/2022 2:27,Chin Up,1,0,8
2/18/2022 2:27,Chin Up,2,0,6
2/18/2022 2:27,Seated Row (Cable),1,180.779055,12
2/18/2022 2:27,Seated Row (Cable),2,180.779055,9
2/22/2022 0:17,Bench Press (Barbell),1,44.09245244,12
2/22/2022 0:17,Bench Press (Barbell),2,110.2311311,12
2/22/2022 0:17,Bench Press (Barbell),3,176.3698097,3
2/22/2022 0:17,Bench Press (Barbell),4,198.416036,6
2/22/2022 0:17,Bench Press (Barbell),5,187.3929229,6
2/22/2022 0:17,Bench Press (Barbell),6,176.3698097,6
2/22/2022 0:17,Chest Fly,1,130.0727347,12
2/22/2022 0:17,Chest Fly,2,130.0727347,12
2/22/2022 0:17,Chest Fly,3,130.0727347,9
2/22/2022 0:17,Overhead Press (Barbell),1,132.2773573,7
2/22/2022 0:17,Overhead Press (Barbell),2,132.2773573,7
2/22/2022 0:17,Overhead Press (Barbell),3,132.2773573,5
2/22/2022 0:17,Lateral Raise (Dumbbell),1,30.86471671,20
2/22/2022 0:17,Lateral Raise (Dumbbell),2,30.86471671,14
2/22/2022 23:11,Chin Up,1,0,10
2/22/2022 23:11,Chin Up,2,0,5
2/22/2022 23:11,Chin Up,3,0,4
2/22/2022 23:11,Seated Row (Cable),1,189.5975455,12
2/22/2022 23:11,Seated Row (Cable),2,180.779055,10
2/22/2022 23:11,Seated Row (Cable),3,174.1651871,9
2/22/2022 23:11,Lat Pulldown (Machine),1,194.0067907,7
2/22/2022 23:11,Lat Pulldown (Machine),2,174.1651871,7
2/22/2022 23:11,Lat Pulldown (Machine),3,165.3466966,7
2/22/2022 23:11,Reverse Fly (Machine),1,119.0496216,19
2/22/2022 23:11,Reverse Fly (Machine),2,119.0496216,12
2/22/2022 23:11,Bicep Curl (Dumbbell),1,22.04622622,15
2/22/2022 23:11,Bicep Curl (Dumbbell),2,22.04622622,10
2/26/2022 1:36,Bench Press (Barbell),1,44.09245244,12
2/26/2022 1:36,Bench Press (Barbell),2,110.2311311,12
2/26/2022 1:36,Bench Press (Barbell),3,176.3698097,3
2/26/2022 1:36,Bench Press (Barbell),4,198.416036,6
2/26/2022 1:36,Bench Press (Barbell),5,187.3929229,6
2/26/2022 1:36,Bench Press (Barbell),6,176.3698097,5
2/26/2022 1:36,Chin Up,1,0,7
2/26/2022 1:36,Chin Up,2,0,6
2/26/2022 1:36,Chin Up,3,0,4
2/26/2022 1:36,Overhead Press (Barbell),1,132.2773573,11
2/26/2022 1:36,Overhead Press (Barbell),2,132.2773573,8
2/26/2022 1:36,Overhead Press (Barbell),3,132.2773573,7
2/26/2022 1:36,Seated Row (Cable),1,194.0067907,13
2/26/2022 1:36,Seated Row (Cable),2,180.779055,13
2/26/2022 1:36,Seated Row (Cable),3,174.1651871,13
3/1/2022 1:35,Bench Press (Barbell),1,44.09245244,12
3/1/2022 1:35,Bench Press (Barbell),2,110.2311311,12
3/1/2022 1:35,Bench Press (Barbell),3,176.3698097,4
3/1/2022 1:35,Bench Press (Barbell),4,198.416036,5
3/1/2022 1:35,Bench Press (Barbell),5,187.3929229,6
3/1/2022 1:35,Bench Press (Barbell),6,176.3698097,5
3/1/2022 1:35,Chest Fly,1,134.4819799,10
3/1/2022 1:35,Chest Fly,2,130.0727347,12
3/1/2022 1:35,Chest Fly,3,130.0727347,10
3/1/2022 1:35,Overhead Press (Barbell),1,154.3235835,5
3/1/2022 1:35,Overhead Press (Barbell),2,143.3004704,7
3/1/2022 1:35,Overhead Press (Barbell),3,143.3004704,6
3/1/2022 1:35,Lateral Raise (Dumbbell),1,30.86471671,24
3/1/2022 1:35,Lateral Raise (Dumbbell),2,30.86471671,16
3/2/2022 23:25,Chin Up,1,0,7
3/2/2022 23:25,Chin Up,2,0,5
3/2/2022 23:25,Chin Up,3,0,5
3/2/2022 23:25,Seated Row (Cable),1,200.6206586,14
3/2/2022 23:25,Seated Row (Cable),2,194.0067907,12
3/2/2022 23:25,Seated Row (Cable),3,189.5975455,8
3/2/2022 23:25,Lat Pulldown (Machine),1,194.0067907,8
3/2/2022 23:25,Lat Pulldown (Machine),2,174.1651871,10
3/2/2022 23:25,Lat Pulldown (Machine),3,165.3466966,9
3/2/2022 23:25,Reverse Fly (Machine),1,119.0496216,21
3/2/2022 23:25,Reverse Fly (Machine),2,119.0496216,12
3/2/2022 23:25,Bicep Curl (Dumbbell),1,44.09245244,17
3/2/2022 23:25,Bicep Curl (Dumbbell),2,44.09245244,11
3/6/2022 2:02,Bench Press (Barbell),1,44.09245244,12
3/6/2022 2:02,Bench Press (Barbell),2,110.2311311,12
3/6/2022 2:02,Bench Press (Barbell),3,176.3698097,4
3/6/2022 2:02,Bench Press (Barbell),4,198.416036,6
3/6/2022 2:02,Bench Press (Barbell),5,187.3929229,6
3/6/2022 2:02,Bench Press (Barbell),6,176.3698097,7
3/6/2022 2:02,Chin Up,1,0,8
3/6/2022 2:02,Chin Up,2,0,6
3/6/2022 2:02,Chin Up,3,0,5
3/6/2022 2:02,Overhead Press (Barbell),1,154.3235835,9
3/6/2022 2:02,Overhead Press (Barbell),2,154.3235835,6
3/6/2022 2:02,Overhead Press (Barbell),3,143.3004704,6
3/6/2022 2:02,Seated Row (Cable),1,205.0299038,14
3/6/2022 2:02,Seated Row (Cable),2,200.6206586,11
3/6/2022 2:02,Seated Row (Cable),3,194.0067907,10
3/6/2022 2:02,Lateral Raise (Dumbbell),1,30.86471671,24
3/8/2022 3:19,Bench Press (Barbell),1,44.09245244,12
3/8/2022 3:19,Bench Press (Barbell),2,110.2311311,12
3/8/2022 3:19,Bench Press (Barbell),3,176.3698097,4
3/8/2022 3:19,Bench Press (Barbell),4,198.416036,6
3/8/2022 3:19,Bench Press (Barbell),5,187.3929229,7
3/8/2022 3:19,Bench Press (Barbell),6,176.3698097,7
3/8/2022 3:19,Chest Fly,1,134.4819799,13
3/8/2022 3:19,Chest Fly,2,130.0727347,11
3/8/2022 3:19,Chest Fly,3,130.0727347,9
3/8/2022 3:19,Overhead Press (Barbell),1,165.3466966,5
3/8/2022 3:19,Overhead Press (Barbell),2,154.3235835,6
3/8/2022 3:19,Overhead Press (Barbell),3,143.3004704,6
3/8/2022 3:19,Lateral Raise (Dumbbell),1,30.86471671,26
3/8/2022 3:19,Lateral Raise (Dumbbell),2,30.86471671,16
3/11/2022 0:31,Bench Press (Barbell),1,44.09245244,12
3/11/2022 0:31,Bench Press (Barbell),2,110.2311311,12
3/11/2022 0:31,Bench Press (Barbell),3,176.3698097,3
3/11/2022 0:31,Bench Press (Barbell),4,198.416036,7
3/11/2022 0:31,Bench Press (Barbell),5,187.3929229,7
3/11/2022 0:31,Bench Press (Barbell),6,176.3698097,5
3/11/2022 0:31,Chin Up,1,0,8
3/11/2022 0:31,Chin Up,2,0,7
3/11/2022 0:31,Chin Up,3,0,5
3/11/2022 0:31,Overhead Press (Barbell),1,165.3466966,6
3/11/2022 0:31,Overhead Press (Barbell),2,154.3235835,7
3/11/2022 0:31,Overhead Press (Barbell),3,154.3235835,6
3/11/2022 0:31,Seated Row (Cable),1,209.4391491,14
3/11/2022 0:31,Seated Row (Cable),2,209.4391491,12
3/11/2022 0:31,Seated Row (Cable),3,205.0299038,11
3/11/2022 0:31,Bench Press (Barbell),1,44.09245244,12
3/11/2022 0:31,Bench Press (Barbell),2,110.2311311,12
3/11/2022 0:31,Bench Press (Barbell),3,176.3698097,3
3/11/2022 0:31,Bench Press (Barbell),4,198.416036,7
3/11/2022 0:31,Bench Press (Barbell),5,187.3929229,7
3/11/2022 0:31,Bench Press (Barbell),6,176.3698097,5
3/11/2022 0:31,Chin Up,1,0,8
3/11/2022 0:31,Chin Up,2,0,7
3/11/2022 0:31,Chin Up,3,0,5
3/11/2022 0:31,Overhead Press (Barbell),1,165.3466966,6
3/11/2022 0:31,Overhead Press (Barbell),2,154.3235835,7
3/11/2022 0:31,Overhead Press (Barbell),3,154.3235835,6
3/11/2022 0:31,Seated Row (Cable),1,209.4391491,14
3/11/2022 0:31,Seated Row (Cable),2,209.4391491,12
3/11/2022 0:31,Seated Row (Cable),3,205.0299038,11
3/13/2022 3:49,Bench Press (Barbell),1,44.09245244,12
3/13/2022 3:49,Bench Press (Barbell),2,110.2311311,12
3/13/2022 3:49,Bench Press (Barbell),3,176.3698097,3
3/13/2022 3:49,Bench Press (Barbell),4,198.416036,6
3/13/2022 3:49,Bench Press (Barbell),5,187.3929229,7
3/13/2022 3:49,Bench Press (Barbell),6,176.3698097,7
3/13/2022 3:49,Chin Up,1,0,10
3/13/2022 3:49,Chin Up,2,0,8
3/13/2022 3:49,Chin Up,3,0,5
3/13/2022 3:49,Overhead Press (Barbell),1,165.3466966,8
3/13/2022 3:49,Overhead Press (Barbell),2,165.3466966,6
3/13/2022 3:49,Overhead Press (Barbell),3,154.3235835,6
3/13/2022 3:49,Seated Row (Cable),1,220.4622622,12
3/13/2022 3:49,Seated Row (Cable),2,213.8483943,11
3/13/2022 3:49,Seated Row (Cable),3,209.4391491,9
3/15/2022 4:01,Bench Press (Barbell),1,44.09245244,12
3/15/2022 4:01,Bench Press (Barbell),2,110.2311311,12
3/15/2022 4:01,Bench Press (Barbell),3,176.3698097,3
3/15/2022 4:01,Bench Press (Barbell),4,198.416036,7
3/15/2022 4:01,Bench Press (Barbell),5,187.3929229,7
3/15/2022 4:01,Bench Press (Barbell),6,176.3698097,7
3/15/2022 4:01,Chest Fly,1,134.4819799,12
3/15/2022 4:01,Chest Fly,2,130.0727347,12
3/15/2022 4:01,Chest Fly,3,130.0727347,11
3/15/2022 4:01,Overhead Press (Barbell),1,165.3466966,8
3/15/2022 4:01,Overhead Press (Barbell),2,165.3466966,6
3/15/2022 4:01,Overhead Press (Barbell),3,154.3235835,6
3/15/2022 4:01,Lateral Raise (Dumbbell),1,30.86471671,29
3/15/2022 4:01,Lateral Raise (Dumbbell),2,30.86471671,19
3/15/2022 4:01,Bench Press (Barbell),1,44.09245244,12
3/15/2022 4:01,Bench Press (Barbell),2,110.2311311,12
3/15/2022 4:01,Bench Press (Barbell),3,176.3698097,3
3/15/2022 4:01,Bench Press (Barbell),4,198.416036,7
3/15/2022 4:01,Bench Press (Barbell),5,187.3929229,7
3/15/2022 4:01,Bench Press (Barbell),6,176.3698097,7
3/15/2022 4:01,Chest Fly,1,134.4819799,12
3/15/2022 4:01,Chest Fly,2,130.0727347,12
3/15/2022 4:01,Chest Fly,3,130.0727347,11
3/15/2022 4:01,Overhead Press (Barbell),1,165.3466966,8
3/15/2022 4:01,Overhead Press (Barbell),2,165.3466966,6
3/15/2022 4:01,Overhead Press (Barbell),3,154.3235835,6
3/15/2022 4:01,Lateral Raise (Dumbbell),1,30.86471671,29
3/15/2022 4:01,Lateral Raise (Dumbbell),2,30.86471671,19
3/17/2022 4:34,Bench Press (Barbell),1,44.09245244,12
3/17/2022 4:34,Bench Press (Barbell),2,110.2311311,12
3/17/2022 4:34,Bench Press (Barbell),3,176.3698097,3
3/17/2022 4:34,Bench Press (Barbell),4,198.416036,7
3/17/2022 4:34,Bench Press (Barbell),5,187.3929229,7
3/17/2022 4:34,Bench Press (Barbell),6,176.3698097,7
3/17/2022 4:34,Chin Up,1,0,9
3/17/2022 4:34,Chin Up,2,0,7
3/17/2022 4:34,Overhead Press (Barbell),1,165.3466966,8
3/17/2022 4:34,Overhead Press (Barbell),2,165.3466966,6
3/17/2022 4:34,Overhead Press (Barbell),3,154.3235835,6
3/17/2022 4:34,Seated Row (Cable),1,220.4622622,12
3/17/2022 4:34,Seated Row (Cable),2,213.8483943,11
3/19/2022 3:29,Bench Press (Barbell),1,44.09245244,12
3/19/2022 3:29,Bench Press (Barbell),2,110.2311311,12
3/19/2022 3:29,Bench Press (Barbell),3,176.3698097,3
3/19/2022 3:29,Bench Press (Barbell),4,198.416036,7
3/19/2022 3:29,Bench Press (Barbell),5,187.3929229,7
3/19/2022 3:29,Bench Press (Barbell),6,176.3698097,7
3/19/2022 3:29,Chin Up,1,0,9
3/19/2022 3:29,Chin Up,2,0,8
3/19/2022 3:29,Chin Up,3,0,5
3/19/2022 3:29,Overhead Press (Barbell),1,176.3698097,7
3/19/2022 3:29,Overhead Press (Barbell),2,165.3466966,7
3/19/2022 3:29,Overhead Press (Barbell),3,165.3466966,6
3/19/2022 3:29,Seated Row (Cable),1,220.4622622,12
3/19/2022 3:29,Seated Row (Cable),2,213.8483943,11
3/19/2022 3:29,Lateral Raise (Dumbbell),1,30.86471671,29
3/19/2022 3:29,Lateral Raise (Dumbbell),2,30.86471671,19
3/21/2022 4:00,Bench Press (Barbell),1,44.09245244,12
3/21/2022 4:00,Bench Press (Barbell),2,110.2311311,12
3/21/2022 4:00,Bench Press (Barbell),3,176.3698097,3
3/21/2022 4:00,Bench Press (Barbell),4,198.416036,8
3/21/2022 4:00,Bench Press (Barbell),5,187.3929229,8
3/21/2022 4:00,Bench Press (Barbell),6,176.3698097,6
3/21/2022 4:00,Chest Fly,1,134.4819799,12
3/21/2022 4:00,Chest Fly,2,130.0727347,12
3/21/2022 4:00,Chest Fly,3,130.0727347,10
3/21/2022 4:00,Overhead Press (Barbell),1,176.3698097,5
3/21/2022 4:00,Overhead Press (Barbell),2,165.3466966,7
3/21/2022 4:00,Overhead Press (Barbell),3,165.3466966,6
3/21/2022 4:00,Lateral Raise (Dumbbell),1,35.27396195,24
3/21/2022 4:00,Lateral Raise (Dumbbell),2,35.27396195,19
3/21/2022 4:00,Chest Press (Machine),1,165.3466966,15
3/21/2022 4:00,Chest Press (Machine),2,165.3466966,11
3/23/2022 2:25,Bench Press (Barbell),1,44.09245244,12
3/23/2022 2:25,Bench Press (Barbell),2,110.2311311,12
3/23/2022 2:25,Bench Press (Barbell),3,176.3698097,3
3/23/2022 2:25,Bench Press (Barbell),4,209.4391491,6
3/23/2022 2:25,Bench Press (Barbell),5,198.416036,7
3/23/2022 2:25,Bench Press (Barbell),6,187.3929229,7
3/23/2022 2:25,Bench Press (Barbell),7,176.3698097,7
3/23/2022 2:25,Chin Up,1,0,9
3/23/2022 2:25,Chin Up,2,0,7
3/23/2022 2:25,Chin Up,3,0,5
3/23/2022 2:25,Seated Row (Cable),1,220.4622622,13
3/23/2022 2:25,Seated Row (Cable),2,213.8483943,12
3/23/2022 2:25,Seated Row (Cable),3,213.8483943,9
3/23/2022 2:25,Overhead Press (Barbell),1,176.3698097,6
3/23/2022 2:25,Overhead Press (Barbell),2,165.3466966,8
3/23/2022 2:25,Overhead Press (Barbell),3,165.3466966,7
